micro_skill_key,content_version,version_status,is_active,teaching_objective,child_friendly_explanation,rule_explanation,memory_tip,anchor_word_key,ordered_example_word_keys,contrast_word_keys,common_misconceptions,first_exposure_progression,review_progression,source_category,source_name,source_url,source_licence,source_use_note,confidence,supersedes_content_version,final_readiness_review_status,final_readiness_reviewed_by,final_readiness_reviewed_at
D4_HOM_FUNCTION_WORD_HOMOPHONES_WERE_WHERE_WEAR,draft_source_intake_v1,draft,FALSE,"Draft objective: Choose were, where, and wear by meaning.",Draft for review: notice the spelling pattern in were and compare it with the examples.,"The words were, where, and wear are chosen by sentence meaning and grammar role.",,were_en_gb,were_en_gb|where_en_gb|wear_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_FUNCTION_WORD_HOMOPHONES_FOR_FOUR_OF_OFF,draft_source_intake_v1,draft,FALSE,Draft objective: Choose for/four and of/off by meaning.,Draft for review: notice the spelling pattern in for and compare it with the examples.,Some short common words are confused because they sound similar; children should use meaning and sentence role to choose the correct spelling.,,for_en_gb,for_en_gb|four_en_gb|of_en_gb|off_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTRACTION_POSSESSIVE_YOUR_YOURE,draft_source_intake_v1,draft,FALSE,Draft objective: Choose your and you’re by meaning.,Draft for review: notice the spelling pattern in your and compare it with the examples.,Your shows possession; you’re is the contraction of you are. Children should use the sentence meaning to choose the correct spelling.,,your_en_gb,your_en_gb|you_re_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTRACTION_POSSESSIVE_ITS_ITS,draft_source_intake_v1,draft,FALSE,Draft objective: Choose its and it’s by meaning.,Draft for review: notice the spelling pattern in its and compare it with the examples.,Its shows possession; it’s is the contraction of it is or it has. Children should use the sentence meaning to choose the correct spelling.,,its_en_gb,its_en_gb|it_s_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTRACTION_POSSESSIVE_WHOS_WHOSE,draft_source_intake_v1,draft,FALSE,Draft objective: Choose who’s and whose by meaning.,Draft for review: notice the spelling pattern in who’s and compare it with the examples.,Who’s is the contraction of who is or who has; whose shows possession. Children should use meaning to choose the correct spelling.,,who_s_en_gb,who_s_en_gb|whose_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTRACTION_POSSESSIVE_WERE_WERE,draft_source_intake_v1,draft,FALSE,Draft objective: Choose we’re and were by meaning.,Draft for review: notice the spelling pattern in we're and compare it with the examples.,We’re is the contraction of we are; were is a past-tense verb. Children should use sentence grammar to choose the correct spelling.,,we_re_en_gb,we_re_en_gb|were_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTENT_WORD_HOMOPHONES_SEE_SEA,draft_source_intake_v1,draft,FALSE,Draft objective: Choose see and sea by meaning.,Draft for review: notice the spelling pattern in see and compare it with the examples.,Some content words sound the same but have different meanings; children must use sentence meaning to choose the correct spelling.,,see_en_gb,see_en_gb|sea_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTENT_WORD_HOMOPHONES_RIGHT_WRITE,draft_source_intake_v1,draft,FALSE,Draft objective: Choose right and write by meaning.,Draft for review: notice the spelling pattern in right and compare it with the examples.,Right and write sound the same but have different meanings; children should choose by sentence context.,,right_en_gb,right_en_gb|write_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTENT_WORD_HOMOPHONES_PEACE_PIECE,draft_source_intake_v1,draft,FALSE,Draft objective: Choose peace and piece by meaning.,Draft for review: notice the spelling pattern in peace and compare it with the examples.,Peace and piece sound the same but have different meanings; children should use meaning to choose the correct spelling.,,peace_en_gb,peace_en_gb|piece_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTENT_WORD_HOMOPHONES_FLOWER_FLOUR,draft_source_intake_v1,draft,FALSE,Draft objective: Choose flower and flour by meaning.,Draft for review: notice the spelling pattern in flower and compare it with the examples.,Flower and flour sound the same but refer to different things; children should choose by meaning.,,flower_en_gb,flower_en_gb|flour_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_HOM_CONTENT_WORD_HOMOPHONES_COMMON_VERB_NOUN_PAIRS,draft_source_intake_v1,draft,FALSE,Draft objective: Choose common verb/noun homophones by meaning.,Draft for review: notice the spelling pattern in allowed and compare it with the examples.,Some homophones involve ordinary content words where grammar and meaning decide the spelling.,,allowed_en_gb,allowed_en_gb|aloud_en_gb|past_en_gb|passed_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_DIPHTHONGS_OU,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /ow/ with ou.,Draft for review: notice the spelling pattern in out and compare it with the examples.,The /ow/ sound is often spelled ou in the middle of words.,,out_en_gb,out_en_gb|shout_en_gb|cloud_en_gb|found_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_DIPHTHONGS_OW,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /ow/ with ow.,Draft for review: notice the spelling pattern in cow and compare it with the examples.,"The /ow/ sound can be spelled ow, especially at the end of words or before n.",,cow_en_gb,cow_en_gb|now_en_gb|down_en_gb|brown_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_DIPHTHONGS_OI,draft_source_intake_v1,draft,FALSE,Draft objective: Spell /oy/ with oi.,Draft for review: notice the spelling pattern in coin and compare it with the examples.,The /oy/ sound is usually spelled oi in the middle of words.,,coin_en_gb,coin_en_gb|boil_en_gb|soil_en_gb|point_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
D4_PG_DIPHTHONGS_OY,draft_source_intake_v1,draft,FALSE,Draft objective: Spell final /oy/ with oy.,Draft for review: notice the spelling pattern in boy and compare it with the examples.,The /oy/ sound is usually spelled oy at the end of words or syllables.,,boy_en_gb,boy_en_gb|toy_en_gb|joy_en_gb|enjoy_en_gb,,Draft misconception notes should be added by human review.,rule_explanation|guided_rule_application,rapid_recall,ai_assisted_draft,Phase 5 source-intake AI-assisted draft,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,,AI-assisted draft copy for human curriculum review only; must not be promoted or surfaced without human approval.,low,,not_started,,
