word_key,normalised_word,display_word,dialect_code,previous_frequency_band,promoted_frequency_band,frequency_changed,frequency_source_used,recommended_frequency_band,previous_age_band,promoted_age_band,age_changed,recommended_age_number,recommended_age_number_unrounded,age_source_status,age_review_flags,promotion_status,review_notes
train_en_gb,train,train,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
tray_en_gb,tray,tray,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,10,9.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
tree_en_gb,tree,tree,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
triangle_en_gb,triangle,triangle,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
tried_en_gb,tried,tried,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
tries_en_gb,tries,tries,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
true_en_gb,TRUE,TRUE,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
try_en_gb,try,try,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
tune_en_gb,tune,tune,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,10,9.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
turn_en_gb,turn,turn,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
turtle_en_gb,turtle,turtle,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
twenty_one_en_gb,twenty-one,twenty-one,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,manual_uk_curriculum_fill,compound_or_multi_form_review|manual_uk_curriculum_age_fill|source_band:age_6_7,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
two_en_gb,two,two,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unfair_en_gb,unfair,unfair,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unhappy_en_gb,unhappy,unhappy,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.62,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unique_en_gb,unique,unique,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,11.25,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unit_en_gb,unit,unit,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,12,11.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unkind_en_gb,unkind,unkind,en-GB,medium,low,TRUE,wordfreq,low,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
unlock_en_gb,unlock,unlock,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
use_en_gb,use,use,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
useful_en_gb,useful,useful,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
usually_en_gb,usually,usually,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
vegetable_en_gb,vegetable,vegetable,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,8,8.12,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
vie_en_gb,vie,vie,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,later_review,TRUE,18,18,aoa_only,aoa_18_plus_only,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
vying_en_gb,vying,vying,en-GB,medium,low,TRUE,wordfreq,low,candidate_review,later_review,TRUE,18,18,aoa_only,aoa_18_plus_only,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
village_en_gb,village,village,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
visible_en_gb,visible,visible,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
vision_en_gb,vision,vision,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
visitor_en_gb,visitor,visitor,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wait_en_gb,wait,wait,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.62,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
walk_en_gb,walk,walk,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
walked_en_gb,walked,walked,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
want_en_gb,want,want,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wanted_en_gb,wanted,wanted,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
war_en_gb,war,war,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
ward_en_gb,ward,ward,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,mid_secondary,TRUE,15,14.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
warm_en_gb,warm,warm,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,9.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
was_en_gb,was,was,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,5.5,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wash_en_gb,wash,wash,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,mid_secondary,TRUE,14,13.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
watch_en_gb,watch,watch,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.62,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
watches_en_gb,watches,watches,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
way_en_gb,way,way,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
we_en_gb,we,we,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
we_re_en_gb,we're,we're,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,uk_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wear_en_gb,wear,wear,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
weigh_en_gb,weigh,weigh,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
weight_en_gb,weight,weight,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
well_being_en_gb,well-being,well-being,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,mid_secondary,TRUE,15,14.5,aoa_only,compound_or_multi_form_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
went_en_gb,went,went,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
were_en_gb,were,were,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
what_en_gb,what,what,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
when_en_gb,when,when,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.12,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
where_en_gb,where,where,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
whip_en_gb,whip,whip,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,7.75,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
who_en_gb,who,who,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.62,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
who_s_en_gb,who’s,who’s,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
whole_en_gb,whole,whole,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
whose_en_gb,whose,whose,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wild_en_gb,wild,wild,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,6.62,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
win_en_gb,win,win,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
window_en_gb,window,window,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wish_en_gb,wish,wish,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,9,8.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wishes_en_gb,wishes,wishes,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wolf_en_gb,wolf,wolf,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
wolves_en_gb,wolves,wolves,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_only,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
woman_en_gb,woman,woman,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.12,aoa_and_uk,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
won_t_en_gb,won't,won't,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,6,6,aoa_and_uk,,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
word_en_gb,word,word,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,upper_primary,TRUE,11,10.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
words_en_gb,words,words,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,5,5,manual_uk_curriculum_fill,manual_uk_curriculum_age_fill|source_band:age_5_6,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
work_en_gb,work,work,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,early_primary,TRUE,7,7.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
worker_en_gb,worker,worker,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,middle_primary,TRUE,8,8.25,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
world_en_gb,world,world,en-GB,medium,high,TRUE,wordfreq,high,candidate_review,lower_secondary,TRUE,13,12.5,aoa_only,multiple_meanings_review,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
worm_en_gb,worm,worm,en-GB,medium,medium,FALSE,wordfreq,medium,candidate_review,middle_primary,TRUE,8,8.25,aoa_and_uk,multiple_meanings_review|aoa_uk_difference_over_2_years,promoted,Reviewed band recommendation promoted into candidate canonical_words.csv.
