word_key,match_type,matched_forms,selection_reason,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,pronunciation_fields_changed,grapheme_irregularity_fields_changed
sun_en_gb,exact,sun,Exact MorphoLex row used.,,sun: root:sun,,"MorphoLex-en exact evidence: [sun; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(sun)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sunshine_en_gb,exact,sunshine,Exact MorphoLex row used.,,sunshine: root:sun + root:shine,,"MorphoLex-en exact evidence: [sunshine; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(sun)}{(shine)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
superman_en_gb,exact,superman,Exact MorphoLex row used.,,superman: prefix:super + root:man,,"MorphoLex-en exact evidence: [superman; POS=NN; Nmorph=2; PRS=1,1,0; segmentation={<super<(man)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
supermarket_en_gb,exact,supermarket,Exact MorphoLex row used.,,supermarket: prefix:super + root:market,,"MorphoLex-en exact evidence: [supermarket; POS=NN; Nmorph=2; PRS=1,1,0; segmentation=<super<{(market)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
swim_en_gb,exact,swim,Exact MorphoLex row used.,,swim: root:swim,,"MorphoLex-en exact evidence: [swim; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(swim)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
swimming_en_gb,exact,swimming,Exact MorphoLex row used.,swim + ing,swimming: root:swim,Double the final consonant before -ing when the final consonant follows a short vowel: swim -> swimming.,"Double the final consonant before -ing when the final consonant follows a short vowel: swim -> swimming. | MorphoLex-en exact evidence: [swimming; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(swim)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
sword_en_gb,exact,sword,Exact MorphoLex row used.,,sword: root:sword,,"MorphoLex-en exact evidence: [sword; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(sword)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
table_en_gb,exact,table,Exact MorphoLex row used.,,table: root:table,,"MorphoLex-en exact evidence: [table; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(table)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tail_en_gb,exact,tail,Exact MorphoLex row used.,,tail: root:tail,,"MorphoLex-en exact evidence: [tail; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tail)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
take_en_gb,exact,take,Exact MorphoLex row used.,,take: root:take,,"MorphoLex-en exact evidence: [take; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(take)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
talk_en_gb,exact,talk,Exact MorphoLex row used.,,talk: root:talk,,"MorphoLex-en exact evidence: [talk; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(talk)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tall_taller_tallest_en_gb,combined_review_components,tall | taller | tallest,"No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",,tall: root:tall; taller: root:tall + suffix:er; tallest: root:tall + suffix:est,,"MorphoLex-en combined_review_components evidence: [tall; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(tall)}] [taller; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>er>] [tallest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>est>] Selection note: No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",CMU Pronouncing Dictionary,MorphoLex-en,low,low,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
taller_en_gb,exact,taller,Exact MorphoLex row used.,,taller: root:tall + suffix:er,,"MorphoLex-en exact evidence: [taller; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tallest_en_gb,exact,tallest,Exact MorphoLex row used.,,tallest: root:tall + suffix:est,,"MorphoLex-en exact evidence: [tallest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(tall)}>est>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tap_en_gb,exact,tap,Exact MorphoLex row used.,,tap: root:tap,,"MorphoLex-en exact evidence: [tap; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tap)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
teacher_en_gb,exact,teacher,Exact MorphoLex row used.,,teacher: root:teach + suffix:er,,"MorphoLex-en exact evidence: [teacher; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(teach)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
team_en_gb,exact,team,Exact MorphoLex row used.,,team: root:team,,"MorphoLex-en exact evidence: [team; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(team)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
teeth_en_gb,exact,teeth,Exact MorphoLex row used.,,teeth: root:teeth,,"MorphoLex-en exact evidence: [teeth; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(teeth)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
telephone_en_gb,exact,telephone,Exact MorphoLex row used.,tele + phone,telephone: root:tele + root:phon,Greek roots tele meaning far and phone meaning sound/voice.,"Greek roots tele meaning far and phone meaning sound/voice. | MorphoLex-en exact evidence: [telephone; POS=NN|VB; Nmorph=2; PRS=0,2,0; segmentation={(tele)(phon)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
ten_en_gb,exact,ten,Exact MorphoLex row used.,,ten: root:ten,,"MorphoLex-en exact evidence: [ten; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(ten)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tension_en_gb,exact,tension,Exact MorphoLex row used.,,tension: root:tense + suffix:ion,,"MorphoLex-en exact evidence: [tension; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(tense)}>ion>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thank_en_gb,exact,thank,Exact MorphoLex row used.,,thank: root:thank,,"MorphoLex-en exact evidence: [thank; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(thank)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thankful_en_gb,exact,thankful,Exact MorphoLex row used.,,thankful: root:thank + suffix:ful,,"MorphoLex-en exact evidence: [thankful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(thank)}>ful>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
that_en_gb,exact,that,Exact MorphoLex row used.,,that: root:that,,"MorphoLex-en exact evidence: [that; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(that)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
the_en_gb,exact,the,Exact MorphoLex row used.,,the: root:the,,"MorphoLex-en exact evidence: [the; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(the)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
their_en_gb,exact,their,Exact MorphoLex row used.,,their: root:their,,"MorphoLex-en exact evidence: [their; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(their)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
theme_en_gb,exact,theme,Exact MorphoLex row used.,,theme: root:theme,,"MorphoLex-en exact evidence: [theme; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(theme)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
then_en_gb,exact,then,Exact MorphoLex row used.,,then: root:then,,"MorphoLex-en exact evidence: [then; POS=RB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(then)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
there_en_gb,exact,there,Exact MorphoLex row used.,,there: root:there,,"MorphoLex-en exact evidence: [there; POS=minor|RB; Nmorph=1; PRS=0,1,0; segmentation={(there)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thermometer_en_gb,exact,thermometer,Exact MorphoLex row used.,,thermometer: root:thermo + root:meter,,"MorphoLex-en exact evidence: [thermometer; POS=NN; Nmorph=2; PRS=0,2,0; segmentation={(thermo)}{(meter)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
these_en_gb,exact,these,Exact MorphoLex row used.,,these: root:these,,"MorphoLex-en exact evidence: [these; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(these)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
they_d_en_gb,exact,they'd,Exact MorphoLex row used.,,they'd: root:they,,"MorphoLex-en exact evidence: [they'd; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
they_en_gb,exact,they,Exact MorphoLex row used.,,they: root:they,,"MorphoLex-en exact evidence: [they; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
they_ll_en_gb,exact,they'll,Exact MorphoLex row used.,,they'll: root:they,,"MorphoLex-en exact evidence: [they'll; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
they_re_en_gb,exact,they're,Exact MorphoLex row used.,,they're: root:they,,"MorphoLex-en exact evidence: [they're; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(they)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thick_en_gb,exact,thick,Exact MorphoLex row used.,,thick: root:thick,,"MorphoLex-en exact evidence: [thick; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(thick)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thin_en_gb,exact,thin,Exact MorphoLex row used.,,thin: root:thin,,"MorphoLex-en exact evidence: [thin; POS=JJ|RB|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(thin)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thing_en_gb,exact,thing,Exact MorphoLex row used.,,thing: root:thing,,"MorphoLex-en exact evidence: [thing; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(thing)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
third_en_gb,exact,third,Exact MorphoLex row used.,,third: root:third,,"MorphoLex-en exact evidence: [third; POS=JJ|NN|RB; Nmorph=1; PRS=0,1,0; segmentation={(third)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
this_en_gb,exact,this,Exact MorphoLex row used.,,this: root:this,,"MorphoLex-en exact evidence: [this; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(this)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
through_en_gb,exact,through,Exact MorphoLex row used.,,through: root:through,,"MorphoLex-en exact evidence: [through; POS=minor|NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(through)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
throw_en_gb,exact,throw,Exact MorphoLex row used.,,throw: root:throw,,"MorphoLex-en exact evidence: [throw; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(throw)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
thumb_en_gb,exact,thumb,Exact MorphoLex row used.,,thumb: root:thumb,,"MorphoLex-en exact evidence: [thumb; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(thumb)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tick_en_gb,exact,tick,Exact MorphoLex row used.,,tick: root:tick,,"MorphoLex-en exact evidence: [tick; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(tick)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tie_en_gb,exact,tie,Exact MorphoLex row used.,,tie: root:tie,,"MorphoLex-en exact evidence: [tie; POS=NN|VB|JJ; Nmorph=1; PRS=0,1,0; segmentation={(tie)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tying_en_gb,exact,tying,Exact MorphoLex row used.,tie + ing,tying: root:tie,Change final ie to y before -ing: tie -> tying.,"Change final ie to y before -ing: tie -> tying. | MorphoLex-en exact evidence: [tying; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(tie)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tiger_en_gb,exact,tiger,Exact MorphoLex row used.,,tiger: root:tiger,,"MorphoLex-en exact evidence: [tiger; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(tiger)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
time_en_gb,exact,time,Exact MorphoLex row used.,,time: root:time,,"MorphoLex-en exact evidence: [time; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(time)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
to_en_gb,exact,to,Exact MorphoLex row used.,,to: root:to,,"MorphoLex-en exact evidence: [to; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(to)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
toad_en_gb,exact,toad,Exact MorphoLex row used.,,toad: root:toad,,"MorphoLex-en exact evidence: [toad; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(toad)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
toast_en_gb,exact,toast,Exact MorphoLex row used.,,toast: root:toast,,"MorphoLex-en exact evidence: [toast; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(toast)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
toe_en_gb,exact,toe,Exact MorphoLex row used.,,toe: root:toe,,"MorphoLex-en exact evidence: [toe; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(toe)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
too_en_gb,exact,too,Exact MorphoLex row used.,,too: root:too,,"MorphoLex-en exact evidence: [too; POS=RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(too)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
tough_en_gb,exact,tough,Exact MorphoLex row used.,,tough: root:tough,,"MorphoLex-en exact evidence: [tough; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(tough)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
