word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes,child_language_review,british_english_review,accessibility_review,final_decision
towel_en_gb,towel,early_primary,medium,The class practised the word towel.,5,The class practised the word towel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
varies_en_gb,varies,early_primary,medium,The class practised the word varies.,5,The class practised the word varies.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
fare_en_gb,fare,lower_secondary,low,The class practised the word fare.,5,The class practised the word fare.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
descent_en_gb,descent,upper_primary,medium,The class practised the word descent.,5,The class practised the word descent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
clown_en_gb,clown,early_primary,low,The class practised the word clown.,5,The class practised the word clown.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
jar_en_gb,jar,middle_primary,low,The class practised the word jar.,5,The class practised the word jar.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
begging_en_gb,begging,early_primary,medium,The class practised the word begging.,5,The class practised the word begging.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
dodge_en_gb,dodge,early_primary,low,The class practised the word dodge.,5,The class practised the word dodge.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
texture_en_gb,texture,middle_primary,medium,The class practised the word texture.,5,The class practised the word texture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
translate_en_gb,translate,early_primary,medium,The class practised the word translate.,5,The class practised the word translate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
occupy_en_gb,occupy,early_primary,medium,The class practised the word occupy.,5,The class practised the word occupy.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
pierce_en_gb,pierce,middle_primary,low,The class practised the word pierce.,5,The class practised the word pierce.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
siege_en_gb,siege,middle_primary,low,The class practised the word siege.,5,The class practised the word siege.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
luckily_en_gb,luckily,early_primary,high,The class practised the word luckily.,5,The class practised the word luckily.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
sculpture_en_gb,sculpture,early_primary,medium,The class practised the word sculpture.,5,The class practised the word sculpture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
affection_en_gb,affection,early_primary,high,The class practised the word affection.,5,The class practised the word affection.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
baking_en_gb,baking,early_primary,medium,The class practised the word baking.,5,The class practised the word baking.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
leisure_en_gb,leisure,early_primary,medium,The class practised the word leisure.,5,The class practised the word leisure.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.,in_review,in_review,in_review,in_review
