word_key,raw_morpholex_segmentation,raw_morpholex_pos,morphology_parts,feature_keys,morphology_joins,transformation_notes,word_sum,analysis_status,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
wholly_en_gb,{(whole)}>ly>,,"[{""text"":""whole"",""type"":""base""},{""text"":""ly"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,whole + ly → wholly,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
dominance_en_gb,{(domin)>ance>},,"[{""text"":""domin"",""type"":""root""},{""text"":""ance"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,domin + ance → dominance,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
innocence_en_gb,{(innoc)>ance>},,"[{""text"":""in"",""type"":""prefix""},{""text"":""noc"",""type"":""root""},{""text"":""ence"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,in + noc + ence → innocence,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
thoughtful_en_gb,{(thought)}>ful>,,"[{""text"":""thought"",""type"":""base""},{""text"":""ful"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,thought + ful → thoughtful,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
merry_en_gb,{(merry)},,"[{""text"":""merry"",""type"":""base""}]","[""BASE""]",[],,merry,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
naughty_en_gb,{(naughty)},,"[{""text"":""naughty"",""type"":""base""}]","[""BASE""]",[],,naughty,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
obey_en_gb,{(obey)},,"[{""text"":""obey"",""type"":""base""}]","[""BASE""]",[],,obey,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
convey_en_gb,{(convey)},,"[{""text"":""convey"",""type"":""base""}]","[""BASE""]",[],,convey,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
humour_en_gb,{(humor)},,"[{""text"":""humour"",""type"":""base""}]","[""BASE""]",[],,humour,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
borough_en_gb,{(borough)},,"[{""text"":""borough"",""type"":""base""}]","[""BASE""]",[],,borough,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
dessert_en_gb,{(dessert)},,"[{""text"":""dessert"",""type"":""base""}]","[""BASE""]",[],,dessert,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
isle_en_gb,{(isle)},,"[{""text"":""isle"",""type"":""base""}]","[""BASE""]",[],,isle,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
vicious_en_gb,{(vicious)},,"[{""text"":""vicious"",""type"":""base""}]","[""BASE""]",[],,vicious,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
breakthrough_en_gb,{(break)}{(through)},,"[{""text"":""break"",""type"":""base""},{""text"":""through"",""type"":""base""}]","[""BASE"",""COMPOUND""]","[""plus""]",,break + through → breakthrough,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
louder_en_gb,{(loud)}>er>,,"[{""text"":""loud"",""type"":""base""},{""text"":""er"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,loud + er → louder,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
vocabulary_en_gb,{(voc)>abulary>},,"[{""text"":""voc"",""type"":""root""},{""text"":""abulary"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,voc + abulary → vocabulary,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
relied_en_gb,{(rely)},,"[{""text"":""rely"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <y> changes to <i> before <ed>.,rely + ed → relied,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
persuade_en_gb,{(persuade)},,"[{""text"":""persuade"",""type"":""base""}]","[""BASE""]",[],,persuade,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
yacht_en_gb,{(yacht)},,"[{""text"":""yacht"",""type"":""base""}]","[""BASE""]",[],,yacht,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
