word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
fierce_en_gb,fierce,early_primary,low,The class practised the word fierce.,5,The class practised the word fierce.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
receipt_en_gb,receipt,early_primary,medium,The class practised the word receipt.,5,The class practised the word receipt.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
recognise_en_gb,recognise,middle_primary,high,The class practised the word recognise.,5,The class practised the word recognise.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
continually_en_gb,continually,early_primary,high,The class practised the word continually.,5,The class practised the word continually.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
terribly_en_gb,terribly,early_primary,high,The class practised the word terribly.,5,The class practised the word terribly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
hay_en_gb,hay,early_primary,low,The class practised the word hay.,5,The class practised the word hay.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sack_en_gb,sack,upper_primary,low,The class practised the word sack.,5,The class practised the word sack.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
stare_en_gb,stare,early_primary,low,The class practised the word stare.,5,The class practised the word stare.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
catalogue_en_gb,catalogue,middle_primary,high,The class practised the word catalogue.,5,The class practised the word catalogue.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
compliment_en_gb,compliment,early_primary,high,The class practised the word compliment.,5,The class practised the word compliment.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
rebuild_en_gb,rebuild,early_primary,medium,The class practised the word rebuild.,5,The class practised the word rebuild.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
obsession_en_gb,obsession,lower_secondary,high,The class practised the word obsession.,5,The class practised the word obsession.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
progression_en_gb,progression,early_primary,high,The class practised the word progression.,5,The class practised the word progression.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sensation_en_gb,sensation,middle_primary,high,The class practised the word sensation.,5,The class practised the word sensation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
confidential_en_gb,confidential,middle_primary,high,The class practised the word confidential.,5,The class practised the word confidential.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
transparency_en_gb,transparency,middle_primary,high,The class practised the word transparency.,5,The class practised the word transparency.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
champagne_en_gb,champagne,early_primary,medium,The class practised the word champagne.,5,The class practised the word champagne.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
